PUBLICATION_DATE,UID,SITE_ID,DATE_COL,PSTL_CODE,VISIT_NO,YEAR,STUDY,INDEX_HEC,INDEX_LE,INDEX_SMR,INDEX_NIAG,NCCA_REG,SAMPLE_TYPE,STATION_DEPTH,TRANS,CAST,COL_LOC,DEPTH,CONDUCTIVITY,DO,PH,SALINITY,LIGHT_AMB,LIGHT_UW,TEMPERATURE,NARS_COMMENT,NARS_FLAG
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,DOWN,,4,271.8,9.13,8.87,,1382.1,323.84,23.25,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,UP,,4,273.6,8.99,8.42,,1424.9,356.6,23.25,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,UP,,5,273.5,9.08,8.44,,1447.6,270,23.24,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,DOWN,,5,271.9,9.16,8.8,,1383.3,252.08,23.25,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,DOWN,,6,271,9.2,8.72,,1389.7,201.45,23.24,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,UP,,6,273.5,9.18,8.45,,1463.2,208.49,23.25,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,UP,,7,273.4,9.18,8.47,,1454.1,158.5,23.24,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,DOWN,,7,272,9.14,8.65,,1380.8,144.23,23.22,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,UP,,8,273.4,9.05,8.5,,1434.2,119.6,23.24,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,DOWN,,8,272,9.05,8.6,,1381.8,111.59,23.22,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,DOWN,,9,272,9.1,8.56,,1382.4,85.84,23.22,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,UP,,9,273.2,9.16,8.53,,1385.9,89.32,23.26,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,DOWN,,10,271.9,8.98,8.54,,1391.3,66.8,23.23,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,UP,,10,273.3,9.3,8.5,,1380.6,69.86,23.25,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,UP,,14.5,273.2,9.2,8.69,,1387.5,25.34,23.27,,
1/6/2022,2016298,NIAG-049,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,14.9,,DOWN,,14.5,272.2,9.11,8.48,,1371.9,24.15,23.22,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,UP,,0.1,270.1,9.23,8.61,,1826.6,1475,22.88,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,DOWN,,0.1,267.3,9.28,8.87,,1826.3,2317.4,22.83,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,DOWN,,0.5,270.8,9.31,8.95,,1824.6,1464.4,22.83,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,UP,,0.5,269.9,9.16,8.69,,1826.1,1940.5,22.88,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,UP,,1,269.9,9.11,8.68,,1824,1512.9,22.88,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,DOWN,,1,270.6,9.26,8.99,,1825,1409.1,22.83,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,UP,,2,270,9.16,8.69,,1827.4,1293.5,22.87,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,DOWN,,2,270.3,9.31,8.98,,1821.8,1444.6,22.84,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,DOWN,,3,270,9.1,8.98,,1827.4,1136,22.84,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,UP,,3,269.9,9.12,8.73,,1825,1123.7,22.87,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,DOWN,,4,270,9.24,8.92,,1828.8,1128.5,22.85,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,UP,,4,268.8,9.17,8.85,,1823.1,1301.2,22.87,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,DOWN,,5,270,9.23,8.91,,1827.2,935.08,22.85,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,UP,,5,269.8,9.22,8.69,,1832,816.52,22.87,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,UP,,6,269.9,9.13,8.8,,1826.8,882.54,22.87,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,DOWN,,6,270,9.15,8.81,,1822.4,863.2,22.85,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,UP,,7,269.8,9.39,8.76,,1823.3,670.16,22.86,,
1/6/2022,2016299,NIAG-017,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,7.6,,DOWN,,7,269.8,9.25,8.85,,1827.6,594.66,22.86,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,UP,,0.1,270.2,9.19,8.71,,1889.8,1330.9,23.17,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,DOWN,,0.1,271.1,9.17,8.99,,1883.9,1783.5,23.16,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,UP,,0.5,270.2,9.21,8.68,,1891,1554.7,23.17,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,DOWN,,0.5,271.1,9.21,9.03,,1889.1,1529.2,23.13,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,UP,,1,270.1,9.2,8.68,,1882,1791.6,23.17,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,DOWN,,1,270.7,9.19,9.05,,1889.4,1111.6,23.13,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,UP,,2,270,9.19,8.75,,1875.6,1146.5,23.16,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,DOWN,,2,270.3,9.12,9.05,,1880.3,2017.7,23.13,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,DOWN,,3,270.2,9.13,9.04,,1892.1,931.09,23.13,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,UP,,3,270.1,9.03,8.81,,1881.8,1030.1,23.16,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,DOWN,,4,270.2,9.05,8.94,,1887,893.61,23.14,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,UP,,4,270,9.18,8.74,,1884.7,861.9,23.15,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,DOWN,,5,270,9.17,8.92,,1879.9,751.83,23.14,,
1/6/2022,2016300,NIAG-026,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,5.5,,UP,,5,270,9.21,8.88,,1878.2,747.01,23.14,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,UP,,0.1,269.4,9.33,8.78,,1842.6,1637.6,23.91,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,DOWN,,0.1,269.6,9.37,9.02,,1856,1512.5,23.89,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,DOWN,,0.5,269.6,9.46,9.09,,1842.3,1441.2,23.88,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,UP,,0.5,269.1,9.31,8.74,,1843.6,1689.5,23.92,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,UP,,1,269,9.46,8.98,,1838.8,1622.3,23.91,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,DOWN,,1,269.5,9.36,9.11,,1837.6,1254.5,23.88,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,DOWN,,2,269.1,9.47,9.12,,1867.6,1987.61,23.89,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,UP,,2,268.8,9.4,8.85,,1845.4,1378.8,23.91,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,UP,,3,268.9,9.27,8.86,,1838.1,1069.6,23.9,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,DOWN,,3,268.9,9.46,9.09,,1852,1330.8,23.89,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,DOWN,,4,268.8,9.28,9.05,,1857.4,497.12,23.9,,
1/6/2022,2016301,NIAG-003,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,4.5,,UP,,4,268.9,9.41,9.01,,1855.7,1253.8,23.9,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,UP,,0.1,270.3,9.04,8.71,,1727.7,1539.7,23.41,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,DOWN,,0.1,270.5,9.09,8.88,,1717.2,1686.1,23.35,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,DOWN,,0.5,270.4,9.14,9.06,,1727.7,1877.2,23.36,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,UP,,0.5,270.2,9.16,8.62,,1721.8,1404.8,23.41,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,UP,,1,270.3,9.08,8.64,,1726.7,867.64,23.41,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,DOWN,,1,270.1,9.04,9.02,,1732,835.51,23.37,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,UP,,2,270.1,9.11,8.7,,1726.1,1175.8,23.4,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,DOWN,,2,270.1,9.17,9.06,,1720.7,1562.8,23.35,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,UP,,3,270.1,8.39,8.88,,1729.2,935.52,23.4,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,DOWN,,3,270,9.17,9.01,,1728.8,1729.4,23.37,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,UP,,4,270,8.98,8.83,,1736.7,752.63,23.4,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,DOWN,,4,270,9.11,8.96,,1729.4,591.21,23.37,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,DOWN,,5,269.9,9.12,8.93,,1734.5,473.12,23.37,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,UP,,5,270,9.07,8.82,,1709.2,565.07,23.4,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,UP,,6,269.9,9.04,8.71,,1742.1,461.33,23.41,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,DOWN,,6,269.9,9.34,8.82,,1733.1,683.37,23.38,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,UP,,7,270,9.15,8.73,,1735.8,468.2,23.4,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,DOWN,,7,269.9,9.24,8.85,,1736.1,484.04,23.38,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,UP,,7.6,269.9,9.11,8.74,,1728.4,403.06,23.38,,
1/6/2022,2016302,NIAG-023,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,8.1,,DOWN,,7.6,269.9,9.02,8.81,,1723.9,464.18,23.38,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,0.1,293.7,9.99,8.86,,1460.4,460.29,24.44,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,0.1,295.3,9.89,8.78,,1505,1653.8,24.49,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,0.5,295.2,9.95,8.79,,1486.3,1934.2,24.48,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,0.5,293.7,10.1,8.9,,1492.4,2228.1,24.45,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,1,294.4,9.88,8.8,,1479,1631.9,24.45,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,1,293.4,9.95,9.1,,1474.9,2852.8,24.47,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,2,293.1,10.07,8.8,,1472.7,769.36,24.46,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,2,293,9.88,9.21,,1474.9,783.79,24.47,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,3,293.1,9.99,8.8,,1470,576.56,24.44,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,3,293.1,10,9.27,,1475.7,771.56,24.44,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,4,290.5,9.97,8.81,,1478,421.3,24.37,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,4,292.1,9.97,9.19,,1478.4,619.6,24.43,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,5,285.1,9.94,9.09,,1475.9,429.24,24.31,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,5,289.3,10.07,8.81,,1481.4,402.86,24.3,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,6,284.3,9.82,8.71,,1475.5,353.52,23.84,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,6,283.9,10.13,8.99,,1468.8,320.06,24.03,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,7,283.5,9.91,8.89,,1474.9,246.66,23.85,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,7,283.5,9.79,8.71,,1469.4,245.22,23.83,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,8,283.4,9.92,8.83,,1482.6,178.32,23.83,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,8,283.6,9.82,8.73,,1473.1,176.26,23.83,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,9,283.4,9.83,8.79,,1479.3,139.92,23.81,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,9,283.4,9.98,8.72,,1472.8,131.73,23.82,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,UP,,9.7,283.3,9.73,8.73,,1480.9,105.95,23.81,,
1/6/2022,2016303,NIAG-057,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,10.2,,DOWN,,9.7,283.3,9.85,8.76,,1488,108.83,23.81,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,0.1,275.2,9.64,8.49,,1910.2,1754.2,23.31,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,0.1,274.2,9.6,8.36,,1919,1653.3,23.27,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,0.5,274.8,9.49,8.59,,1905.1,1208.7,23.29,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,0.5,274,9.47,8.35,,1923.5,760.84,23.26,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,1,274.8,9.52,8.77,,1908.8,1310.3,23.29,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,1,274,9.53,8.35,,1923.5,760.84,23.24,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,2,274.7,9.67,8.85,,1915.9,1151.7,23.28,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,2,274.1,9.48,8.36,,1932.3,1182.4,23.24,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,3,274.7,9.48,8.36,,1903.1,705.61,23.24,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,3,274.6,9.58,8.82,,1914,811.28,23.26,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,4,273.9,9.53,8.38,,1909.6,487.62,23.25,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,4,274.4,9.5,8.76,,1903,567.45,23.26,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,5,274.4,9.63,8.67,,1898.5,385.6,23.25,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,5,274,9.55,8.4,,1923.3,340.03,23.25,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,6,274.2,9.41,8.61,,1922.6,297.27,23.26,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,6,273.9,9.52,8.41,,1921,254.7,23.24,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,7,273.8,9.55,8.43,,1924.5,196.36,23.24,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,7,274,9.55,8.55,,1935,224.47,23.26,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,8,274,9.36,8.51,,1937.2,162.02,23.25,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,8,273.8,9.41,8.45,,1917.7,154.6,23.23,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,9,273.7,9.55,8.45,,1928.2,114.13,23.23,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,9,274,9.47,8.46,,1926.4,125.79,23.25,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,10,273.8,9.53,8.44,,1932.9,99.32,23.25,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,10,273.9,9.5,8.41,,1909,92.773,23.23,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,15,273.7,9.37,8.53,,1939.8,27.015,23.23,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,15,273.7,9.54,8.39,,1928.5,25.8,23.25,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,UP,,16.5,273.7,9.37,8.64,,1934.3,17.79,23.23,,
1/6/2022,2016304,NIAG-075,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,17,,DOWN,,16.5,273.7,9.46,8.38,,1924.3,17.919,23.25,,
1/6/2022,2016305,NIAG-061,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,20,,DOWN,,0.1,274,9.63,8.61,,1807.8,1664.1,23.34,,
1/6/2022,2016305,NIAG-061,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,20,,UP,,0.1,277.6,9.64,8.44,,1798.1,1407,23.39,,
1/6/2022,2016305,NIAG-061,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,20,,DOWN,,0.5,273.9,9.65,8.7,,1794.9,1160,23.35,,
1/6/2022,2016305,NIAG-061,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,20,,UP,,0.5,276.8,9.75,8.45,,1782.7,1610.4,23.38,,
1/6/2022,2016305,NIAG-061,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,20,,UP,,1,274.3,9.66,8.46,,1795.3,1241,23.37,,
1/6/2022,2016305,NIAG-061,19-Jul-18,NY,1,2018,Niagara_River,,,,Y,Great Lakes,HYDRO,20,,DOWN,,1,273.8,9.47,8.8,,1797.2,1273.6,23.34,,
