PUBLICATION_DATE,UID,SITE_ID,DATE_COL,PSTL_CODE,VISIT_NO,YEAR,STUDY,INDEX_HEC,INDEX_LE,INDEX_SMR,INDEX_NIAG,NCCA_REG,SAMPLE_TYPE,STATION_DEPTH,MEAN_SECCHI_DEPTH,REP,CLEAR_TO_BOTTOM,DISAPPEARS,REAPPEARS,SECCHI_TIME,NARS_FLAG,NCCA_COMMENT,SECCHI_COMMENT
1/6/2022,173925,STMR-046,29-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2.1,4.108,0,Y,,,14:12,,,
1/6/2022,173925,STMR-046,29-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2.1,,1,,2.1,2.1,,,,From Molly Wick: estimated
1/6/2022,173926,STMR-050,29-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.8,3.4,0,N,,,12:25,,,
1/6/2022,173926,STMR-050,29-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.8,,1,,3.5,3.3,,,,METERS
1/6/2022,173926,STMR-050,29-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.8,,2,,3.4,3.2,,,,
1/6/2022,173926,STMR-050,29-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.8,,3,,3.3,3.1,,,,
1/6/2022,173933,STMR-003,28-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.4,2.96,0,Y,,,10:30,,,
1/6/2022,173933,STMR-003,28-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.4,,1,,3.6,3.6,,,,From Molly Wick: estimated
1/6/2022,173934,STMR-007,28-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2.4,4.474,0,Y,,,11:39,,,
1/6/2022,173934,STMR-007,28-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2.4,,1,,2.4,2.4,,,,From Molly Wick: estimated
1/6/2022,173935,STMR-010,30-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.3,,0,Y,,,11:00,,,
1/6/2022,173935,STMR-010,30-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.3,,1,,1.3,1.3,,,,METERS
1/6/2022,173936,STMR-023,28-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2.5,6.119,0,Y,,,12:31,,,
1/6/2022,173936,STMR-023,28-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2.5,,1,,1.5,1.5,,,,From Molly Wick: estimated
1/6/2022,173937,STMR-026,29-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.9,3.9,0,N,,,12:07,,,
1/6/2022,173937,STMR-026,29-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.9,,1,,4,3.8,,,,
1/6/2022,173937,STMR-026,29-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.9,,2,,3.9,3.6,,,,
1/6/2022,173937,STMR-026,29-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.9,,3,,3.8,3.6,,,,
1/6/2022,174421,GLNS15-2163,29-Jul-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,13.1,3.6,0,N,,,10:16,,,
1/6/2022,174421,GLNS15-2163,29-Jul-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,13.1,,1,,3.8,3.4,,,,
1/6/2022,174421,GLNS15-2163,29-Jul-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,13.1,,2,,3.5,3.7,,,,
1/6/2022,174421,GLNS15-2163,29-Jul-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,13.1,,3,,3.5,3.8,,,,
1/6/2022,174422,GLNS15-1161,29-Jul-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,9.2,1.397,0,N,,,12:01,,,
1/6/2022,174422,GLNS15-1161,29-Jul-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,9.2,,1,,1.4,1.35,,,,
1/6/2022,174422,GLNS15-1161,29-Jul-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,9.2,,2,,1.39,1.35,,,,
1/6/2022,174422,GLNS15-1161,29-Jul-15,OH,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,9.2,,3,,1.4,1.35,,,,
1/6/2022,174483,STMR-011,28-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.8,3.972,0,Y,,,20:33,,,
1/6/2022,174730,STMR-006,30-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.3,2.333,0,N,,,9:15,,,
1/6/2022,174730,STMR-006,30-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.3,,1,,2.4,2.1,,,,METERS
1/6/2022,174730,STMR-006,30-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.3,,2,,2.2,2.1,,,,
1/6/2022,174730,STMR-006,30-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.3,,3,,2.4,2.3,,,,
1/6/2022,174731,STMR-018,30-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2.8,2.3,0,N,,,11:18,,,
1/6/2022,174731,STMR-018,30-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2.8,,1,,2.4,1.9,,,,VERY WAVY
1/6/2022,174731,STMR-018,30-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2.8,,2,,2.3,1.9,,,,
1/6/2022,174731,STMR-018,30-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2.8,,3,,2.2,1.9,,,,
1/6/2022,174734,STMR-051,30-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.2,3.033,0,N,,,12:06,,,
1/6/2022,174734,STMR-051,30-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.2,,1,,3.4,3.2,,,,
1/6/2022,174734,STMR-051,30-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.2,,2,,2.9,2.8,,,,
1/6/2022,174734,STMR-051,30-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.2,,3,,2.8,2.7,,,,
1/6/2022,174736,STMR-019,29-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.8,3.367,0,N,,,10:06,,,
1/6/2022,174736,STMR-019,29-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.8,,1,,3.2,3.1,,,,METERS UNIT
1/6/2022,174736,STMR-019,29-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.8,,2,,3.4,3.3,,,,
1/6/2022,174736,STMR-019,29-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.8,,3,,3.5,3.4,,,,
1/6/2022,174784,STMR-022,29-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,8.4,3.917,0,N,,,11:08,,,
1/6/2022,174784,STMR-022,29-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,8.4,,1,,4.3,4.1,,,,METERS
1/6/2022,174784,STMR-022,29-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,8.4,,2,,3.75,3.7,,,,
1/6/2022,174784,STMR-022,29-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,8.4,,3,,3.7,3.5,,,,
1/6/2022,175100,STMR-021,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.5,1.033,0,N,,, 8:40,,,
1/6/2022,175100,STMR-021,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.5,,1,,1,0.9,,,,
1/6/2022,175100,STMR-021,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.5,,2,,1.1,1,,,,
1/6/2022,175100,STMR-021,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.5,,3,,1,0.9,,,,
1/6/2022,175101,STMR-029,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.1,2.433,0,N,,,10:30,,,
1/6/2022,175101,STMR-029,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.1,,1,,2.5,2.4,,,,
1/6/2022,175101,STMR-029,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.1,,2,,2.4,2.3,,,,
1/6/2022,175101,STMR-029,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.1,,3,,2.4,2.3,,,,
1/6/2022,175102,STMR-049,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.4,2.567,0,N,,,9:55,,,
1/6/2022,175102,STMR-049,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.4,,1,,2.6,2.4,,,,METERS
1/6/2022,175102,STMR-049,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.4,,2,,2.6,2.4,,,,
1/6/2022,175102,STMR-049,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.4,,3,,2.5,2.4,,,,
1/6/2022,175103,STMR-025,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,3.2,0,N,,,9:10,,,
1/6/2022,175103,STMR-025,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,,1,,3.2,3.3,,,,METERS-DRIFTING
1/6/2022,175103,STMR-025,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,,2,,3.4,3.2,,,,
1/6/2022,175103,STMR-025,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,,3,,3,3.2,,,,
1/6/2022,175104,STMR-002,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.8,2.933,0,N,,,8:43,,,
1/6/2022,175104,STMR-002,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.8,,1,,3,2.8,,,,
1/6/2022,175104,STMR-002,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.8,,2,,2.9,2.6,,,,
1/6/2022,175104,STMR-002,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.8,,3,,2.9,2.7,,,,
1/6/2022,175105,STMR-033,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.3,4.659,0,Y,,,10:55,,,
1/6/2022,175105,STMR-033,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.3,,1,,1.6,1.6,,,,METERS; From Molly Wick:estimated
1/6/2022,175106,STMR-045,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.1,3.654,0,Y,,,11:39,,,
1/6/2022,175106,STMR-045,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.1,,1,,3.1,3.1,,,,From Molly Wick: estimated
1/6/2022,175107,STMR-041,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2,1.433,0,N,,, 9:23,,,
1/6/2022,175107,STMR-041,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2,,1,,1.5,1.4,,,,
1/6/2022,175107,STMR-041,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2,,2,,1.4,1.3,,,,
1/6/2022,175107,STMR-041,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,2,,3,,1.4,1.3,,,,
1/6/2022,175110,STMR-040,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.5,1.8,0,N,,,14:08,,,
1/6/2022,175110,STMR-040,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.5,,1,,1.8,1.6,,,,
1/6/2022,175110,STMR-040,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.5,,2,,1.7,1.5,,,,
1/6/2022,175110,STMR-040,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.5,,3,,1.9,1.8,,,,
1/6/2022,175111,STMR-001,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.4,,0,Y,,,13:13,,,
1/6/2022,175111,STMR-001,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.4,,1,,1.4,1.4,,,,
1/6/2022,175112,STMR-015,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,8.1,1.933,0,N,,,14:58,,,
1/6/2022,175112,STMR-015,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,8.1,,1,,1.9,1.7,,,,
1/6/2022,175112,STMR-015,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,8.1,,2,,2,1.9,,,,
1/6/2022,175112,STMR-015,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,8.1,,3,,1.9,1.8,,,,
1/6/2022,175113,STMR-004,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,15.7,2.167,0,N,,,14:48,,,
1/6/2022,175113,STMR-004,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,15.7,,1,,2.1,2,,,,METERS
1/6/2022,175113,STMR-004,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,15.7,,2,,2.2,2,,,,
1/6/2022,175113,STMR-004,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,15.7,,3,,2.2,2,,,,
1/6/2022,175114,STMR-020,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,17,2.167,0,N,,,13:11,,,
1/6/2022,175114,STMR-020,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,17,,1,,2.3,2,,,,METERS
1/6/2022,175114,STMR-020,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,17,,2,,2.1,2,,,,
1/6/2022,175114,STMR-020,2-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,17,,3,,2.1,2,,,,
1/6/2022,175115,STMR-037,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.4,1.167,0,N,,,11:50,,,
1/6/2022,175115,STMR-037,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.4,,1,,1.2,1.1,,,,METERS
1/6/2022,175115,STMR-037,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.4,,2,,1.1,1,,,,
1/6/2022,175115,STMR-037,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.4,,3,,1.2,1.1,,,,
1/6/2022,175116,STMR-005,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.4,1.267,0,N,,,13:15,,,
1/6/2022,175116,STMR-005,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.4,,1,,1.3,1.1,,,,METERS
1/6/2022,175116,STMR-005,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.4,,2,,1.2,1.1,,,,
1/6/2022,175116,STMR-005,1-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.4,,3,,1.3,1.2,,,,
1/6/2022,175262,STMR-009,31-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,2.833,0,N,,,12:01,,,
1/6/2022,175262,STMR-009,31-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,,1,,2.7,2.5,,,,
1/6/2022,175262,STMR-009,31-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,,2,,2.9,2.7,,,,
1/6/2022,175262,STMR-009,31-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,,3,,2.9,2.9,,,,
1/6/2022,175263,STMR-042,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.1,2.423,0,Y,,, 9:19,,,
1/6/2022,175263,STMR-042,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.1,,1,,1.1,1.1,,,,From Molly Wick: estimated
1/6/2022,175265,STMR-032,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.8,1.8,0,N,,,10:05,,,
1/6/2022,175265,STMR-032,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.8,,1,,1.7,1.6,,,,METERS
1/6/2022,175265,STMR-032,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.8,,2,,1.8,1.7,,,,
1/6/2022,175265,STMR-032,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.8,,3,,1.9,1.7,,,,
1/6/2022,175266,STMR-016,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.7,2.033,0,N,,,12:15,,,
1/6/2022,175266,STMR-016,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.7,,1,,1.9,1.7,,,,METERS
1/6/2022,175266,STMR-016,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.7,,2,,2.2,2,,,,
1/6/2022,175266,STMR-016,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,5.7,,3,,2,1.8,,,,
1/6/2022,175267,STMR-014,31-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.3,3.5,0,N,,,14:00,,,
1/6/2022,175267,STMR-014,31-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.3,,1,,3.2,3.1,,,,
1/6/2022,175267,STMR-014,31-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.3,,2,,3.6,3.4,,,,
1/6/2022,175267,STMR-014,31-Jul-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.3,,3,,3.7,3.6,,,,
1/6/2022,175268,STMR-048,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10,2.3,0,N,,,10:59,,,
1/6/2022,175268,STMR-048,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10,,1,,2.7,2.5,,,,METERS
1/6/2022,175268,STMR-048,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10,,2,,1.9,1.85,,,,
1/6/2022,175268,STMR-048,31-Jul-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10,,3,,2.3,2.1,,,,
1/6/2022,175270,STMR-028,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.3,0.933,0,N,,,10:56,,,
1/6/2022,175270,STMR-028,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.3,,1,,0.9,0.8,,,,
1/6/2022,175270,STMR-028,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.3,,2,,1,0.9,,,,
1/6/2022,175270,STMR-028,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.3,,3,,0.9,0.8,,,,
1/6/2022,175271,STMR-017,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.9,1.167,0,N,,, 9:59,,,
1/6/2022,175271,STMR-017,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.9,,1,,1.2,1.1,,,,
1/6/2022,175271,STMR-017,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.9,,2,,1.2,1.1,,,,
1/6/2022,175271,STMR-017,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,1.9,,3,,1.1,1,,,,
1/6/2022,175272,STMR-008,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,17.6,2.3,0,N,,,14:38,,,
1/6/2022,175272,STMR-008,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,17.6,,1,,2.2,2.1,,,,
1/6/2022,175272,STMR-008,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,17.6,,2,,2.3,2.1,,,,
1/6/2022,175272,STMR-008,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,17.6,,3,,2.4,2.1,,,,
1/6/2022,175273,STMR-036,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,21.4,2.167,0,N,,,12:40,,,
1/6/2022,175273,STMR-036,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,21.4,,1,,2.2,2,,,,
1/6/2022,175273,STMR-036,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,21.4,,2,,2.1,2.1,,,,
1/6/2022,175273,STMR-036,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,21.4,,3,,2.2,2,,,,
1/6/2022,175274,STMR-031,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,21.6,2.1,0,N,,,9:05,,,
1/6/2022,175274,STMR-031,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,21.6,,1,,2.1,2,,,,
1/6/2022,175274,STMR-031,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,21.6,,2,,2.1,2,,,,
1/6/2022,175274,STMR-031,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,21.6,,3,,2.1,2,,,,
1/6/2022,175275,STMR-044,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,6.5,1.8,0,N,,,11:46,,,
1/6/2022,175275,STMR-044,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,6.5,,1,,1.8,1.7,,,,
1/6/2022,175275,STMR-044,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,6.5,,2,,1.6,1.5,,,,
1/6/2022,175275,STMR-044,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,6.5,,3,,2,1.8,,,,
1/6/2022,175276,STMR-047,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,16.9,1.933,0,N,,,11:05,,,
1/6/2022,175276,STMR-047,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,16.9,,1,,2,1.8,,,,
1/6/2022,175276,STMR-047,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,16.9,,2,,2,1.7,,,,
1/6/2022,175276,STMR-047,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,16.9,,3,,1.8,2,,,,
1/6/2022,175277,STMR-013,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.5,1.8,0,N,,, 9:07,,,
1/6/2022,175277,STMR-013,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.5,,1,,1.9,1.7,,,,
1/6/2022,175277,STMR-013,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.5,,2,,1.7,1.6,,,,
1/6/2022,175277,STMR-013,3-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,9.5,,3,,1.8,1.7,,,,
1/6/2022,175360,STMR-012,4-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.2,2,0,N,,,9:29,,,
1/6/2022,175360,STMR-012,4-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.2,,1,,1.9,1.8,,,,
1/6/2022,175360,STMR-012,4-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.2,,2,,2.1,2,,,,
1/6/2022,175360,STMR-012,4-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,3.2,,3,,2,1.9,,,,
1/6/2022,175361,STMR-024,4-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,1.9,0,N,,, 8:27,,,
1/6/2022,175361,STMR-024,4-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,,1,,1.9,1.8,,,,
1/6/2022,175361,STMR-024,4-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,,2,,1.8,1.7,,,,
1/6/2022,175361,STMR-024,4-Aug-15,MI,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,10.1,,3,,2,1.9,,,,
1/6/2022,175362,STMR-043,4-Aug-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.5,3.8,0,N,,,10:35,,,
1/6/2022,175362,STMR-043,4-Aug-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.5,,1,,3.6,3.4,,,,
1/6/2022,175362,STMR-043,4-Aug-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.5,,2,,3.8,3.6,,,,
1/6/2022,175362,STMR-043,4-Aug-15,ON,1,2015,St_Marys_River,,,Y,,Great Lakes,SECC,7.5,,3,,4,3.8,,,,
1/6/2022,175411,GLNS15-2508,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5,0.633,0,N,,,17:20,,,
1/6/2022,175411,GLNS15-2508,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5,,1,,0.7,0.6,,,,water very green with flocculant algae
1/6/2022,175411,GLNS15-2508,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5,,2,,0.6,0.5,,,,
1/6/2022,175411,GLNS15-2508,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,5,,3,,0.6,0.6,,,,
1/6/2022,175414,GLNS15-2524,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.8,0.667,0,N,,,14:35,,,
1/6/2022,175414,GLNS15-2524,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.8,,1,,0.7,0.5,,,,
1/6/2022,175414,GLNS15-2524,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.8,,2,,0.7,0.6,,,,
1/6/2022,175414,GLNS15-2524,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,4.8,,3,,0.6,0.6,,,,
1/6/2022,175415,GLNS15-2552,4-Aug-15,MI,1,2015,Lake_Erie_Study,,Y,,,Great Lakes,SECC,3.4,1.133,0,N,,,13:55,,,
